       110        110       1320
       110        110       1885
       110        110       2302
       110        110       2431
       110        110       3648
       111        111        646
       111        111        861
       111        111       1183
       111        111       1214
       111        111       1604
       111        111       2179
       111        111       2323
       111        111       2518
       111        111       3083
       111        111       3934
       112        112        867
       112        112       3177
       113        113        632
       113        113        672
       113        113       1124
       113        113       2622
       113        113       3453
       114        114       3876
       115        115       1242
       115        115       2369
       115        115       2665
       115        115       3774
       116        116         14
       116        116        559
       116        116        861
       116        116       1266
       116        116       1698
       117        117        515
       117        117       2462
       117        117       3858
       118        118        172
       118        118       1395
       118        118       3730
       119        119        502
       119        119       3326
       120        120         91
       120        120        227
       120        120        665
       120        120       2554
       120        120       2832
       120        120       2959
       120        120       3795
       121        121       1236
       121        121       2226
       121        121       2611
       121        121       3699
       122        122         78
       122        122       2002
       122        122       2476
       123        123        452
       123        123        946
       123        123       1093
       123        123       1316
       123        123       1915
       123        123       2191
       123        123       2537
       123        123       2796
       123        123       3005
       124        124        403
       124        124       2824
       124        124       2912
       124        124       3259
       124        124       3347
       125        125        218
       125        125       2706
       125        125       2896
       125        125       3708
       126        126       2733
       126        126       3602
       126        126       3607
       126        126       3784
       127        127        215
       127        127        218
       127        127       3444
       127        127       3612
       127        127       3802
       128        128        536
       128        128       1956
       128        128       3696
       129        129       1415
       129        129       1464
       129        129       2229
       129        129       2232
       129        129       2740
       129        129       2843
       130        130        891
       130        130       1714
       130        130       2119
       130        130       2201
       130        130       3404
       131        131          1
       131        131        199
       131        131       1035
       131        131       1355
       131        131       3118
       131        131       3784
       132        132         24
       132        132        477
       132        132        567
       132        132        723
       132        132       1166
       132        132       1235
       132        132       1637
       132        132       1854
       132        132       2097
       132        132       2203
       132        132       2992
       132        132       3812
       133        133        565
       133        133       1488
       133        133       1610
       133        133       2536
       134        134       1173
       134        134       2200
       134        134       3155
       134        134       3238
       134        134       3557
       135        135        117
       135        135        144
       135        135        395
       135        135        426
       135        135        690
       135        135       1663
       135        135       1986
       135        135       2122
       135        135       3564
       135        135       3665
       136        136       1149
       136        136       3176
       136        136       3952
       137        137        428
       137        137       2403
       137        137       3086
       137        137       3347
       137        137       3519
       138        138        125
       138        138       2318
       138        138       2329
       138        138       2607
       139        139        857
       139        139       1607
       139        139       1946
       139        139       2084
       139        139       3134
       140        140        398
       140        140       1298
       140        140       2834
       141        141       2520
       141        141       3347
       141        141       3478
       142        142       1361
       142        142       1766
       142        142       3356
       142        142       3466
       142        142       3958
       143        143       2557
       143        143       3733
       143        143       3991
       144        144        783
       144        144       1318
       144        144       1710
       144        144       3444
       144        144       3920
       145        145        552
       145        145        559
       145        145       1669
       145        145       3138
       145        145       3536
       146        146         74
       146        146        132
       146        146        874
       146        146       2479
       146        146       2641
       147        147        857
       147        147       2586
       148        148        559
       148        148       1242
       148        148       1590
       148        148       2198
       148        148       3536
       149        149        609
       149        149       1292
       149        149       2436
       150        150         14
       150        150        279
       150        150        764
       150        150        938
       150        150       3667
       151        151        449
       151        151        523
       151        151       1303
       151        151       2033
       151        151       2183
       151        151       2351
       151        151       2459
       151        151       3210
       151        151       3493
       151        151       3788
       152        152        416
       152        152        427
       152        152        846
       152        152        945
       152        152       1109
       152        152       1200
       152        152       2758
       152        152       3079
       152        152       3196
       152        152       3483
       152        152       3868
       153        153         60
       153        153        682
       153        153       2991
       153        153       3783
       154        154        191
       154        154        408
       154        154        514
       154        154       1680
       154        154       3015
       155        155        128
       155        155        593
       155        155        595
       155        155        796
       155        155       1094
       155        155       1595
       155        155       1856
       155        155       1898
       155        155       2888
       155        155       3465
       156        156        522
       156        156       1021
       156        156       1132
       156        156       2203
       157        157       2269
       157        157       2529
       157        157       3280
       157        157       3920
       158        158        279
       158        158       1987
       158        158       2195
       158        158       3177
       159        159         56
       159        159        301
       159        159       1637
       159        159       1921
       159        159       2203
       159        159       2558
       159        159       2728
       159        159       3191
       160        160       1351
       160        160       3210
       161        161       2560
       161        161       2876
       162        162        583
       162        162        741
       162        162       1162
       162        162       2031
       162        162       2434
       162        162       2728
       162        162       3022
       162        162       3696
       163        163        874
       163        163       2224
       164        164        659
       164        164       3061
       164        164       3750
       165        165        324
       165        165        709
       165        165       1259
       165        165       1906
       165        165       2816
       165        165       3013
       166        166        190
       166        166       1038
       166        166       1959
       166        166       3280
       167        167        597
       167        167        833
       167        167       1201
       167        167       1398
       167        167       2865
       167        167       3176
       168        168       1009
       168        168       1164
       168        168       2515
       168        168       2795
       168        168       3708
       169        169        185
       169        169        858
       169        169       1392
       169        169       1517
       169        169       1660
       169        169       2623
       170        170       3529
       171        171       1116
       171        171       1203
       171        171       1287
       171        171       1292
       171        171       2489
       172        172       1649
       172        172       1935
       172        172       2232
       172        172       2271
       173        173        448
       173        173       1094
       173        173       3394
       174        174         49
       174        174        577
       174        174       1164
       174        174       1420
       174        174       2009
       174        174       3243
       174        174       3612
       174        174       3751
       175        175          1
       175        175        199
       175        175       1355
       175        175       3118
       175        175       3501
       176        176         10
       176        176        183
       176        176        508
       176        176        817
       176        176       1156
       176        176       1658
       177        177       2892
       177        177       3659
       178        178       1132
       178        178       1339
       178        178       1446
       178        178       1706
       178        178       1799
       178        178       3230
       179        179        315
       179        179        552
       180        180        428
       180        180       2364
       180        180       3257
       181        181        419
       181        181        858
       181        181       1064
       181        181       1246
       181        181       2557
       181        181       2762
       182        182        797
       182        182       1489
       182        182       1508
       182        182       2145
       183        183       1476
       183        183       1653
       183        183       1762
       183        183       2366
       183        183       2643
       183        183       2913
       183        183       3079
       183        183       3280
       183        183       3694
       184        184        132
       184        184        162
       184        184        653
       184        184       1271
       184        184       2013
       184        184       2151
       184        184       2200
       184        184       2883
       184        184       3258
       185        185       1476
       185        185       1653
       185        185       1762
       185        185       2366
       185        185       2643
       185        185       2913
       185        185       3079
       185        185       3280
       185        185       3694
       186        186       1032
       186        186       1049
       186        186       1252
       186        186       1293
       186        186       1531
       186        186       2061
       186        186       3672
       187        187        470
       187        187       2135
       187        187       2275
       187        187       2429
       187        187       3210
       187        187       3962
       188        188        328
       188        188        802
       188        188        878
       188        188       1646
       188        188       1890
       188        188       2014
       188        188       3709
       189        189         81
       189        189       2237
       189        189       2926
       189        189       3233
       190        190        161
       190        190        443
       190        190        808
       190        190       1461
       190        190       3627
       191        191        672
       191        191       3922
       192        192        349
       192        192       1351
       192        192       3002
       193        193       1241
       193        193       1569
       193        193       2084
       193        193       2237
       193        193       2259
       193        193       2863
       193        193       3823
       194        194        341
       194        194       2347
       194        194       3000
       195        195        155
       195        195        419
       195        195        604
       195        195        737
       195        195       2641
       195        195       2935
       196        196       1049
       196        196       1427
       196        196       1933
       196        196       3119
       196        196       3726
       197        197        356
       197        197       1176
       197        197       1619
       197        197       1704
       197        197       2084
       197        197       3941
       198        198       1875
       198        198       2171
       198        198       2502
       198        198       2839
       198        198       3351
       198        198       3712
       199        199         63
       199        199        207
       199        199        245
       199        199        967
       199        199       1224
       199        199       2279
       199        199       2706
       199        199       2716
       199        199       3348
       200        200       1766
       201        201        350
       201        201        526
       201        201       1632
       201        201       2690
       201        201       2946
       202        202        318
       202        202        543
       202        202       1021
       202        202       2203
       202        202       2450
       202        202       3336
       202        202       3543
       203        203        194
       203        203        602
       203        203       2145
       203        203       3648
       204        204        207
       204        204       1125
       204        204       2307
       204        204       2990
       204        204       3498
       205        205       2975
       206        206        656
       206        206       2142
       206        206       2484
       206        206       3051
       206        206       3182
       206        206       3681
       207        207        117
       207        207       2102
       207        207       2939
       207        207       3844
       207        207       3892
       208        208         33
       208        208       1347
       208        208       1839
       208        208       3774
       209        209        113
       209        209       2093
       209        209       2203
       209        209       3051
       210        210        219
       210        210        805
       210        210       1310
       210        210       3226
       210        210       3730
       211        211         12
       211        211        170
       211        211        966
       211        211       1286
       211        211       3398
       212        212        523
       212        212       1200
       212        212       1938
       212        212       1987
       213        213        601
       213        213       1157
       213        213       1742
       213        213       2505
       213        213       3489
       214        214        210
       214        214       1416
       214        214       3422
       215        215        893
       215        215       3256
       216        216        478
       216        216       1031
       216        216       3752
       216        216       3970
       217        217        137
       217        217       1306
       217        217       2778
       218        218        322
       218        218       1925
       218        218       3141
       218        218       3483
       219        219       2075
       219        219       3475
       219        219       3809
       219        219       3885
       220        220       2590
       220        220       2848
       221        221        792
       221        221       1242
       221        221       1562
       221        221       1608
       221        221       2679
       221        221       3043
       221        221       3601
       222        222       1511
       222        222       3126
       222        222       3254
       222        222       3519
       223        223        245
       223        223       1194
       223        223       1518
       223        223       1643
       223        223       3103
       223        223       3851
       224        224       1267
       224        224       1938
       224        224       2025
       224        224       2557
       224        224       3326
       224        224       3991
       225        225         33
       225        225       1396
       225        225       2528
       225        225       3638
       226        226         54
       226        226       1679
       226        226       2462
       226        226       2740
       226        226       2992
       227        227        898
       227        227       1604
       227        227       1745
       227        227       3336
       228        228         12
       228        228       3443
       228        228       3853
       229        229        197
       229        229       1821
       229        229       2395
       229        229       3485
       230        230        659
       230        230       1714
       230        230       3022
       230        230       3821
       231        231        286
       231        231       1623
       231        231       1911
       231        231       3829
       232        232         26
       232        232        166
       232        232       1277
       233        233       1725
       233        233       1955
       233        233       3695
       234        234         91
       234        234        240
       234        234       1448
       234        234       2052
       234        234       2990
       234        234       3792
       235        235         18
       235        235        679
       235        235        983
       235        235       1314
       235        235       1393
       235        235       1898
       235        235       1915
       235        235       3694
       235        235       3728
       236        236        261
       236        236       1695
       236        236       2237
       236        236       2877
       236        236       3476
       236        236       3921
       237        237        170
       237        237        428
       237        237       1237
       237        237       2198
       237        237       2429
       237        237       3239
       237        237       3624
       238        238       1668
       238        238       1836
       238        238       1960
       238        238       3079
       238        238       3158
       238        238       3634
       239        239        305
       239        239       2765
       239        239       2941
       239        239       3043
       240        240        172
       240        240       2382
       240        240       2868
       240        240       3529
       241        241       1543
       241        241       2048
       241        241       3706
       242        242       1436
       242        242       2489
       242        242       3013
       242        242       3622
       243        243         90
       243        243        437
       243        243        724
       243        243       3328
       243        243       3519
       244        244        159
       244        244        861
       244        244       1939
       244        244       3998
       245        245        444
       245        245       1348
       245        245       3053
       245        245       3177
       245        245       3478
       245        245       3882
       246        246         39
       246        246       1219
       246        246       1325
       246        246       1673
       246        246       2381
       246        246       2422
       246        246       3146
       246        246       3784
       247        247        895
       248        248        139
       248        248        223
       248        248       1537
       248        248       2669
       248        248       3205
       249        249        470
       249        249        923
       249        249       1272
       249        249       1996
       249        249       2665
       250        250        108
       250        250       3085
       250        250       3233
       250        250       3405
       251        251         21
       251        251        561
       251        251        984
       251        251       2852
       251        251       3093
       252        252        659
       252        252       1861
       252        252       3861
       253        253       1407
       253        253       1426
       253        253       3176
       254        254         91
       254        254       1310
       254        254       3134
       254        254       3230
       255        255        210
       255        255        743
       255        255        920
       255        255       1022
       255        255       3278
       255        255       3672
       256        256         60
       256        256       1032
       256        256       1392
       256        256       1497
       256        256       2831
       257        257       1447
       257        257       1448
       257        257       2747
       257        257       3596
       258        258        413
       258        258        671
       258        258       2993
       259        259        455
       259        259        977
       259        259       1031
       259        259       1081
       259        259       1460
       259        259       2854
       259        259       3543
       260        260       1286
       260        260       3065
       260        260       3105
       260        260       3751
       261        261        720
       261        261       1820
       261        261       2715
       262        262        792
       262        262       1613
       262        262       2184
       262        262       2243
       263        263        308
       263        263        584
       263        263        593
       263        263       1109
       263        263       1821
       263        263       2598
       263        263       3203
       263        263       3552
       264        264        720
       264        264       1156
       264        264       1268
       264        264       3051
       265        265        706
       265        265       2337
       265        265       2779
       265        265       3551
       266        266        307
       266        266       1031
       266        266       2292
       267        267        622
       267        267       1277
       267        267       1335
       267        267       2854
       268        268        215
       268        268        342
       268        268       2150
       268        268       2991
       268        268       3199
       269        269       1755
       270        270         18
       270        270        261
       270        270       3211
       271        271       3545
       272        272        191
       272        272       3206
       272        272       3584
       273        273         48
       273        273        478
       273        273        690
       273        273       1962
       273        273       2224
       273        273       2622
       273        273       3169
       273        273       3625
       273        273       3772
       274        274        587
       274        274        742
       274        274       1229
       274        274       2203
       274        274       3122
       274        274       3418
       274        274       3830
       275        275         46
       275        275       1287
       275        275       2534
       275        275       2607
       275        275       2674
       275        275       2903
       275        275       3555
       276        276        438
       276        276        879
       276        276       1094
       276        276       1124
       276        276       1244
       276        276       2442
       276        276       2721
       276        276       3123
       276        276       3772
       276        276       3880
       277        277        305
       277        277        406
       277        277        624
       277        277       1326
       277        277       1887
       277        277       1915
       277        277       2706
       277        277       2709
       277        277       3404
       277        277       3679
       278        278          5
       278        278        394
       278        278        997
       278        278       1109
       278        278       1670
       278        278       2689
       278        278       3058
       279        279        803
       279        279       1978
       279        279       2485
       279        279       3389
       279        279       3790
       280        280        221
       280        280       1146
       280        280       1904
       280        280       2038
       280        280       2627
       280        280       3686
       281        281         14
       281        281        425
       281        281        485
       281        281       2792
       282        282         39
       282        282         99
       282        282       1094
       282        282       3218
       283        283        882
       283        283       2203
       284        284        318
       284        284       1370
       284        284       1670
       284        284       1738
       284        284       2203
       284        284       2220
       284        284       2230
       284        284       2877
       284        284       3087
       284        284       3543
       284        284       3627
       285        285       2921
       285        285       3524
       285        285       3699
       286        286        588
       286        286       1128
       286        286       1569
       286        286       2388
       286        286       3793
       286        286       3847
       287        287        367
       287        287        667
       287        287       1797
       287        287       2580
       287        287       3703
       288        288       3231
       288        288       3900
       289        289       1277
       290        290       1187
       290        290       1417
       290        290       2198
       290        290       2380
       291        291        946
       291        291       1461
       291        291       3634
       292        292        318
       292        292        539
       292        292        741
       292        292        932
       293        293        315
       293        293        367
       293        293        721
       293        293       1292
       293        293       1584
       294        294       1313
       294        294       2672
       294        294       3094
       295        295        240
